name,cn,attach
31-Sky Cinema Cult,http://iptv.ndasat.com:88/live///2307.ts,Italy Vip
32-Sky Atlantic,http://iptv.ndasat.com:88/live///2380.ts,Italy Vip
33-Sky Arts,http://iptv.ndasat.com:88/live///2361.ts,Italy Vip
34-Sky Uno,http://iptv.ndasat.com:88/live///2349.ts,Italy Vip
35-Sky Sport 1 ,http://iptv.ndasat.com:88/live///2318.ts,Italy Vip
36-Sky Sport 2 ,http://iptv.ndasat.com:88/live///2319.ts,Italy Vip
37-Sky Sport 3 ,http://iptv.ndasat.com:88/live///2320.ts,Italy Vip
38-Sky Sport 24,http://iptv.ndasat.com:88/live///2321.ts,Italy Vip
39-Sky Sport F1,http://iptv.ndasat.com:88/live///2316.ts,Italy Vip
40-Sky Sport Moto GP,http://iptv.ndasat.com:88/live///2317.ts,Italy Vip
41-Fox HD,http://iptv.ndasat.com:88/live///2310.ts,Italy Vip
42-Fox Comedy,http://iptv.ndasat.com:88/live///2311.ts,Italy Vip
43-Fox Life,http://iptv.ndasat.com:88/live///2312.ts,Italy Vip
44-Fox Crime,http://iptv.ndasat.com:88/live///2313.ts,Italy Vip
45-Fox Animation,http://iptv.ndasat.com:88/live///2314.ts,Italy Vip
46-Alice,http://iptv.ndasat.com:88/live///2350.ts,Italy Vip
47-Cielo ,http://iptv.ndasat.com:88/live///2351.ts,Italy Vip
48-Gambero Rosso,http://iptv.ndasat.com:88/live///2352.ts,Italy Vip
49-Focus,http://iptv.ndasat.com:88/live///2346.ts,Italy Vip
51-Dmax,http://iptv.ndasat.com:88/live///2347.ts,Italy Vip
52-Animal Planet,http://iptv.ndasat.com:88/live///2344.ts,Italy Vip
53-Discovery,http://iptv.ndasat.com:88/live///2341.ts,Italy Vip
54-Discovery Sci,http://iptv.ndasat.com:88/live///2342.ts,Italy Vip
55-History,http://iptv.ndasat.com:88/live///2345.ts,Italy Vip
56-Nat Geo,http://iptv.ndasat.com:88/live///2338.ts,Italy Vip
57-Nat Geo Wild,http://iptv.ndasat.com:88/live///2339.ts,Italy Vip
58-Nat Geo People,http://iptv.ndasat.com:88/live///2340.ts,Italy Vip
59-Pesca & Cacia,http://iptv.ndasat.com:88/live///2324.ts,Italy Vip
60-Italian Fishing,http://iptv.ndasat.com:88/live///2323.ts,Italy Vip
61-Frisbee,http://iptv.ndasat.com:88/live///2357.ts,Italy Vip
62-Boing,http://iptv.ndasat.com:88/live///2360.ts,Italy Vip
63-Cartoonito,http://iptv.ndasat.com:88/live///2356.ts,Italy Vip
64-Disney Channel ,http://iptv.ndasat.com:88/live///2358.ts,Italy Vip
65-Disney XD,http://iptv.ndasat.com:88/live///2359.ts,Italy Vip
66-Disney Junior,http://iptv.ndasat.com:88/live///2309.ts,Italy Vip
67-Cartoon Network,http://iptv.atlasiptv.net:88/live///2355.ts,Italy Vip
Calcio1,http://iptv.ndasat.com:88/live///2327.ts,Italy Vip
Calcio2,http://iptv.ndasat.com:88/live///2328.ts,Italy Vip
Calcio3,http://iptv.ndasat.com:88/live///2329.ts,Italy Vip
Calcio4,http://iptv.ndasat.com:88/live///2330.ts,Italy Vip
Calcio5,http://iptv.ndasat.com:88/live///2331.ts,Italy Vip
Calcio6,http://iptv.ndasat.com:88/live///2332.ts,Italy Vip
Fine Living,http://iptv.ndasat.com:88/live///2348.ts,Italy Vip
Fox Sport,http://iptv.ndasat.com:88/live///2322.ts,Italy Vip
Inter Channel,http://iptv.ndasat.com:88/live///2333.ts,Italy Vip
Juventus Channel,http://iptv.ndasat.com:88/live///2335.ts,Italy Vip
M20 TV,http://iptv.ndasat.com:88/live///2367.ts,Italy Vip
Mtv Classic,http://iptv.ndasat.com:88/live///2370.ts,Italy Vip
MTV Dance,http://iptv.ndasat.com:88/live///2369.ts,Italy Vip
MTV Hits,http://iptv.ndasat.com:88/live///2368.ts,Italy Vip
PremiumAction,http://iptv.ndasat.com:88/live///744.ts,Italy Vip
PremiumCalcio1,http://iptv.ndasat.com:88/live///743.ts,Italy Vip
PremiumCinemaHD,http://iptv.ndasat.com:88/live///741.ts,Italy Vip
PremiumComedy,http://iptv.ndasat.com:88/live///740.ts,Italy Vip
PremiumCrime,http://iptv.ndasat.com:88/live///739.ts,Italy Vip
PremiumCrime24,http://iptv.ndasat.com:88/live///732.ts,Italy Vip
PremiumEmotion,http://iptv.ndasat.com:88/live///737.ts,Italy Vip
PremiumEnergy,http://iptv.ndasat.com:88/live///736.ts,Italy Vip
Primafila1,http://iptv.ndasat.com:88/live///2372.ts,Italy Vip
Primafila2,http://iptv.ndasat.com:88/live///2373.ts,Italy Vip
Primafila3,http://iptv.ndasat.com:88/live///2374.ts,Italy Vip
Primafila4,http://iptv.ndasat.com:88/live///2375.ts,Italy Vip
Primafila5,http://iptv.ndasat.com:88/live///2376.ts,Italy Vip
Primafila6,http://iptv.ndasat.com:88/live///2377.ts,Italy Vip
Primafila7,http://iptv.ndasat.com:88/live///2378.ts,Italy Vip
Primafila8,http://iptv.ndasat.com:88/live///2379.ts,Italy Vip
Radio 105 TV,http://iptv.ndasat.com:88/live///2364.ts,Italy Vip
Radio Montecarlo,http://iptv.ndasat.com:88/live///2365.ts,Italy Vip
Studio Universale,http://iptv.ndasat.com:88/live///733.ts,Italy Vip
TG24,http://iptv.ndasat.com:88/live///2353.ts,Italy Vip
24 KITCHEN,http://iptv.ndasat.com:88/live///2116.ts,Portugal
A Bola TV,http://iptv.ndasat.com:88/live///2115.ts,Portugal
A&E,http://iptv.ndasat.com:88/live///2114.ts,Portugal
AMC,http://iptv.ndasat.com:88/live///2113.ts,Portugal
AXN,http://iptv.ndasat.com:88/live///2112.ts,Portugal
AXN Black,http://iptv.ndasat.com:88/live///2111.ts,Portugal
AXN White,http://iptv.ndasat.com:88/live///2110.ts,Portugal
Baby TV,http://iptv.ndasat.com:88/live///2109.ts,Portugal
Benfica 2,http://iptv.ndasat.com:88/live///87.ts,Portugal
Benfica HD,http://iptv.ndasat.com:88/live///86.ts,Portugal
Biggs,http://iptv.ndasat.com:88/live///2108.ts,Portugal
Caca & Pesca,http://iptv.ndasat.com:88/live///2107.ts,Portugal
Canal Panda,http://iptv.ndasat.com:88/live///2106.ts,Portugal
Canal Q,http://iptv.ndasat.com:88/live///2105.ts,Portugal
Cartoon Network,http://iptv.ndasat.com:88/live///2104.ts,Portugal
Chelsea tv,http://iptv.ndasat.com:88/live///2103.ts,Portugal
Cinemundo,http://iptv.ndasat.com:88/live///2102.ts,Portugal
CM TV,http://iptv.ndasat.com:88/live///2101.ts,Portugal
Discovery Channel,http://iptv.ndasat.com:88/live///2100.ts,Portugal
Discovery Showcase,http://iptv.ndasat.com:88/live///2099.ts,Portugal
Disney Junior,http://iptv.ndasat.com:88/live///2098.ts,Portugal
E! Entertainment,http://iptv.ndasat.com:88/live///2097.ts,Portugal
EuroSport 1,http://iptv.ndasat.com:88/live///2096.ts,Portugal
EuroSport 2,http://iptv.ndasat.com:88/live///2095.ts,Portugal
Eurosport News,http://iptv.ndasat.com:88/live///2094.ts,Portugal
Feul TV,http://iptv.ndasat.com:88/live///2093.ts,Portugal
Fox,http://iptv.ndasat.com:88/live///2092.ts,Portugal
Fox Comedy,http://iptv.ndasat.com:88/live///2091.ts,Portugal
Fox Crime,http://iptv.ndasat.com:88/live///2090.ts,Portugal
Fox Life,http://iptv.ndasat.com:88/live///2089.ts,Portugal
Fox Movies,http://iptv.ndasat.com:88/live///2088.ts,Portugal
Hollywood,http://iptv.ndasat.com:88/live///2087.ts,Portugal
Jim Jam,http://iptv.ndasat.com:88/live///2086.ts,Portugal
Motors TV,http://iptv.ndasat.com:88/live///2085.ts,Portugal
Mov,http://iptv.ndasat.com:88/live///2084.ts,Portugal
Nat geo,http://iptv.ndasat.com:88/live///2083.ts,Portugal
Nat Geo Wild,http://iptv.ndasat.com:88/live///2082.ts,Portugal
Nickenloden,http://iptv.ndasat.com:88/live///2081.ts,Portugal
Odessia,http://iptv.ndasat.com:88/live///2080.ts,Portugal
PFC,http://iptv.ndasat.com:88/live///2079.ts,Portugal
Porto Canal,http://iptv.ndasat.com:88/live///2078.ts,Portugal
RTP 1,http://iptv.ndasat.com:88/live///2077.ts,Portugal
RTP 2,http://iptv.ndasat.com:88/live///2076.ts,Portugal
RTP 3,http://iptv.ndasat.com:88/live///2075.ts,Portugal
RTP AÃ‡ORES,http://iptv.ndasat.com:88/live///2074.ts,Portugal
RTP Africa,http://iptv.ndasat.com:88/live///2073.ts,Portugal
RTP Internacional,http://iptv.ndasat.com:88/live///2072.ts,Portugal
RTP MADEIRA,http://iptv.ndasat.com:88/live///2071.ts,Portugal
RTP Memoria,http://iptv.ndasat.com:88/live///2070.ts,Portugal
SBT Brasil,http://iptv.ndasat.com:88/live///2069.ts,Portugal
SIC,http://iptv.ndasat.com:88/live///2068.ts,Portugal
SIC CARAS,http://iptv.ndasat.com:88/live///2067.ts,Portugal
Sic Kids,http://iptv.ndasat.com:88/live///2066.ts,Portugal
SIC MULHER,http://iptv.ndasat.com:88/live///2065.ts,Portugal
SIC NOTÃCIAS,http://iptv.ndasat.com:88/live///2064.ts,Portugal
SIC RADICAL,http://iptv.ndasat.com:88/live///2063.ts,Portugal
Sport TV 5,http://iptv.ndasat.com:88/live///2062.ts,Portugal
Sporting TV,http://iptv.ndasat.com:88/live///2061.ts,Portugal
SYSF,http://iptv.ndasat.com:88/live///2060.ts,Portugal
TLC,http://iptv.ndasat.com:88/live///2059.ts,Portugal
TV Cine 2,http://iptv.ndasat.com:88/live///2056.ts,Portugal
TV Cine 3,http://iptv.ndasat.com:88/live///2057.ts,Portugal
TV Cine 4,http://iptv.ndasat.com:88/live///2058.ts,Portugal
TV Globo,http://iptv.ndasat.com:88/live///2054.ts,Portugal
TV Globo Premium,http://iptv.ndasat.com:88/live///2053.ts,Portugal
TV Record,http://iptv.ndasat.com:88/live///2052.ts,Portugal
TVCine 1,http://iptv.ndasat.com:88/live///2055.ts,Portugal
TVI,http://iptv.ndasat.com:88/live///2051.ts,Portugal
TVI 24,http://iptv.ndasat.com:88/live///2050.ts,Portugal
TVI FICÃ‡ÃƒO,http://iptv.ndasat.com:88/live///2049.ts,Portugal
TVI Reality,http://iptv.ndasat.com:88/live///2048.ts,Portugal
EXYU* 24 Kitchen,http://iptv.atlasiptv.net:88/live///3308.ts,Ex-yougoslavia
EXYU* AL Jazeera Balkans,http://iptv.atlasiptv.net:88/live///3213.ts,Ex-yougoslavia
EXYU* Atlas TV,http://iptv.atlasiptv.net:88/live///3279.ts,Ex-yougoslavia
EXYU* B92,http://iptv.atlasiptv.net:88/live///3254.ts,Ex-yougoslavia
EXYU* Cinemax 1 HD,http://iptv.atlasiptv.net:88/live///3345.ts,Ex-yougoslavia
EXYU* Cinemax 2,http://iptv.atlasiptv.net:88/live///3344.ts,Ex-yougoslavia
EXYU* Cinestar,http://iptv.atlasiptv.net:88/live///3343.ts,Ex-yougoslavia
EXYU* Cinestar Action,http://iptv.atlasiptv.net:88/live///3342.ts,Ex-yougoslavia
EXYU* Cinestar Fantasy,http://iptv.atlasiptv.net:88/live///3341.ts,Ex-yougoslavia
EXYU* Cinestar Premiere 1,http://iptv.atlasiptv.net:88/live///3340.ts,Ex-yougoslavia
EXYU* Cinestar Premiere 2,http://iptv.atlasiptv.net:88/live///3339.ts,Ex-yougoslavia
EXYU* DIscovery,http://iptv.atlasiptv.net:88/live///3235.ts,Ex-yougoslavia
EXYU* DIscovery ID,http://iptv.atlasiptv.net:88/live///3234.ts,Ex-yougoslavia
EXYU* DM SAT,http://iptv.atlasiptv.net:88/live///3205.ts,Ex-yougoslavia
EXYU* DOMA TV,http://iptv.atlasiptv.net:88/live///3317.ts,Ex-yougoslavia
EXYU* Duga TV,http://iptv.atlasiptv.net:88/live///3203.ts,Ex-yougoslavia
EXYU* Face TV HD,http://iptv.atlasiptv.net:88/live///3272.ts,Ex-yougoslavia
EXYU* Fox,http://iptv.atlasiptv.net:88/live///3330.ts,Ex-yougoslavia
EXYU* Fox Crime HD,http://iptv.atlasiptv.net:88/live///3327.ts,Ex-yougoslavia
EXYU* Fox Life HD,http://iptv.atlasiptv.net:88/live///3328.ts,Ex-yougoslavia
EXYU* Fox Movies HD,http://iptv.atlasiptv.net:88/live///3329.ts,Ex-yougoslavia
EXYU* Grand 2 TV,http://iptv.atlasiptv.net:88/live///3211.ts,Ex-yougoslavia
EXYU* Grand TV,http://iptv.atlasiptv.net:88/live///3212.ts,Ex-yougoslavia
EXYU* Happy,http://iptv.atlasiptv.net:88/live///3249.ts,Ex-yougoslavia
EXYU* Hayat Folk,http://iptv.atlasiptv.net:88/live///3210.ts,Ex-yougoslavia
EXYU* Hayat HD,http://iptv.atlasiptv.net:88/live///3273.ts,Ex-yougoslavia
EXYU* History,http://iptv.atlasiptv.net:88/live///3228.ts,Ex-yougoslavia
EXYU* History 2,http://iptv.atlasiptv.net:88/live///3227.ts,Ex-yougoslavia
EXYU* HRT1,http://iptv.atlasiptv.net:88/live///3324.ts,Ex-yougoslavia
EXYU* HRT2,http://iptv.atlasiptv.net:88/live///3323.ts,Ex-yougoslavia
EXYU* HRT3,http://iptv.atlasiptv.net:88/live///3322.ts,Ex-yougoslavia
EXYU* HRT4,http://iptv.atlasiptv.net:88/live///3321.ts,Ex-yougoslavia
EXYU* IDJ TV,http://iptv.atlasiptv.net:88/live///3206.ts,Ex-yougoslavia
EXYU* Izvorna TV,http://iptv.atlasiptv.net:88/live///3267.ts,Ex-yougoslavia
EXYU* KLASIK TV,http://iptv.atlasiptv.net:88/live///3325.ts,Ex-yougoslavia
EXYU* LOV I RIBOLOV,http://iptv.atlasiptv.net:88/live///3223.ts,Ex-yougoslavia
EXYU* MAX,http://iptv.atlasiptv.net:88/live///3335.ts,Ex-yougoslavia
EXYU* MAX ACTION,http://iptv.atlasiptv.net:88/live///3334.ts,Ex-yougoslavia
EXYU* MAX Documentary,http://iptv.atlasiptv.net:88/live///3226.ts,Ex-yougoslavia
EXYU* MEKA TV,http://iptv.atlasiptv.net:88/live///3265.ts,Ex-yougoslavia
EXYU* Mini TV,http://iptv.atlasiptv.net:88/live///3216.ts,Ex-yougoslavia
EXYU* N1,http://iptv.atlasiptv.net:88/live///3214.ts,Ex-yougoslavia
EXYU* National Geo Wild,http://iptv.atlasiptv.net:88/live///3231.ts,Ex-yougoslavia
EXYU* National Geographic,http://iptv.atlasiptv.net:88/live///3232.ts,Ex-yougoslavia
EXYU* Nickelodeon HR,http://iptv.atlasiptv.net:88/live///3220.ts,Ex-yougoslavia
EXYU* NickJr CRO,http://iptv.atlasiptv.net:88/live///3219.ts,Ex-yougoslavia
EXYU* Nova RS,http://iptv.atlasiptv.net:88/live///3269.ts,Ex-yougoslavia
EXYU* NOVA TV,http://iptv.atlasiptv.net:88/live///3318.ts,Ex-yougoslavia
EXYU* NOVA TV HD,http://iptv.atlasiptv.net:88/live///3320.ts,Ex-yougoslavia
EXYU* Novi Pazar,http://iptv.atlasiptv.net:88/live///3266.ts,Ex-yougoslavia
EXYU* Orlando Kids,http://iptv.atlasiptv.net:88/live///3218.ts,Ex-yougoslavia
EXYU* OTV Valentino,http://iptv.atlasiptv.net:88/live///3202.ts,Ex-yougoslavia
EXYU* Pink,http://iptv.atlasiptv.net:88/live///3307.ts,Ex-yougoslavia
EXYU* Pink 2,http://iptv.atlasiptv.net:88/live///3306.ts,Ex-yougoslavia
EXYU* Pink 3,http://iptv.atlasiptv.net:88/live///3305.ts,Ex-yougoslavia
EXYU* Pink Action,http://iptv.atlasiptv.net:88/live///3299.ts,Ex-yougoslavia
EXYU* Pink BH,http://iptv.atlasiptv.net:88/live///3271.ts,Ex-yougoslavia
EXYU* Pink Classic,http://iptv.atlasiptv.net:88/live///3292.ts,Ex-yougoslavia
EXYU* Pink Comedy,http://iptv.atlasiptv.net:88/live///3298.ts,Ex-yougoslavia
EXYU* Pink Crime-Mistery,http://iptv.atlasiptv.net:88/live///3293.ts,Ex-yougoslavia
EXYU* Pink Extra,http://iptv.atlasiptv.net:88/live///3286.ts,Ex-yougoslavia
EXYU* Pink Family,http://iptv.atlasiptv.net:88/live///3302.ts,Ex-yougoslavia
EXYU* Pink Film,http://iptv.atlasiptv.net:88/live///3304.ts,Ex-yougoslavia
EXYU* Pink HaHa,http://iptv.atlasiptv.net:88/live///3290.ts,Ex-yougoslavia
EXYU* Pink Kuvar,http://iptv.atlasiptv.net:88/live///3285.ts,Ex-yougoslavia
EXYU* Pink LoL,http://iptv.atlasiptv.net:88/live///3291.ts,Ex-yougoslavia
EXYU* Pink M,http://iptv.atlasiptv.net:88/live///3281.ts,Ex-yougoslavia
EXYU* Pink Movies,http://iptv.atlasiptv.net:88/live///3301.ts,Ex-yougoslavia
EXYU* Pink Plus,http://iptv.atlasiptv.net:88/live///3287.ts,Ex-yougoslavia
EXYU* Pink Premium,http://iptv.atlasiptv.net:88/live///3300.ts,Ex-yougoslavia
EXYU* Pink Sci-Fi-Fantasy,http://iptv.atlasiptv.net:88/live///3294.ts,Ex-yougoslavia
EXYU* Pink Serije,http://iptv.atlasiptv.net:88/live///3303.ts,Ex-yougoslavia
EXYU* Pink Show,http://iptv.atlasiptv.net:88/live///3288.ts,Ex-yougoslavia
EXYU* Pink Super Kids,http://iptv.atlasiptv.net:88/live///3215.ts,Ex-yougoslavia
EXYU* Pink Thriler,http://iptv.atlasiptv.net:88/live///3296.ts,Ex-yougoslavia
EXYU* Pink Western,http://iptv.atlasiptv.net:88/live///3297.ts,Ex-yougoslavia
EXYU* Pink World,http://iptv.atlasiptv.net:88/live///3289.ts,Ex-yougoslavia
EXYU* Pink World Cinema,http://iptv.atlasiptv.net:88/live///3295.ts,Ex-yougoslavia
EXYU* Posavina TV,http://iptv.atlasiptv.net:88/live///3209.ts,Ex-yougoslavia
EXYU* Prva Max,http://iptv.atlasiptv.net:88/live///3251.ts,Ex-yougoslavia
EXYU* Prva Plus,http://iptv.atlasiptv.net:88/live///3252.ts,Ex-yougoslavia
EXYU* Prva TV,http://iptv.atlasiptv.net:88/live///3253.ts,Ex-yougoslavia
EXYU* Prva World,http://iptv.atlasiptv.net:88/live///3250.ts,Ex-yougoslavia
EXYU* RTL,http://iptv.atlasiptv.net:88/live///3316.ts,Ex-yougoslavia
EXYU* RTL Crime,http://iptv.atlasiptv.net:88/live///3313.ts,Ex-yougoslavia
EXYU* RTL Kockica,http://iptv.atlasiptv.net:88/live///3311.ts,Ex-yougoslavia
EXYU* RTL Living,http://iptv.atlasiptv.net:88/live///3314.ts,Ex-yougoslavia
EXYU* RTL Passion,http://iptv.atlasiptv.net:88/live///3312.ts,Ex-yougoslavia
EXYU* RTL2,http://iptv.atlasiptv.net:88/live///3315.ts,Ex-yougoslavia
EXYU* RTRS,http://iptv.atlasiptv.net:88/live///3270.ts,Ex-yougoslavia
EXYU* RTS 1,http://iptv.atlasiptv.net:88/live///3257.ts,Ex-yougoslavia
EXYU* RTS 2,http://iptv.atlasiptv.net:88/live///3256.ts,Ex-yougoslavia
EXYU* RTS 3,http://iptv.atlasiptv.net:88/live///3255.ts,Ex-yougoslavia
EXYU* RTS HD,http://iptv.atlasiptv.net:88/live///3258.ts,Ex-yougoslavia
EXYU* RTV TK,http://iptv.atlasiptv.net:88/live///3264.ts,Ex-yougoslavia
EXYU* RTVCG 1,http://iptv.atlasiptv.net:88/live///3283.ts,Ex-yougoslavia
EXYU* RTVCG 2,http://iptv.atlasiptv.net:88/live///3282.ts,Ex-yougoslavia
EXYU* RTVCG SAT,http://iptv.atlasiptv.net:88/live///3284.ts,Ex-yougoslavia
EXYU* Sandzak TV,http://iptv.atlasiptv.net:88/live///3248.ts,Ex-yougoslavia
EXYU* Shutel,http://iptv.atlasiptv.net:88/live///3237.ts,Ex-yougoslavia
EXYU* TLC,http://iptv.atlasiptv.net:88/live///3222.ts,Ex-yougoslavia
EXYU* TV 1,http://iptv.atlasiptv.net:88/live///3262.ts,Ex-yougoslavia
EXYU* TV 1000,http://iptv.atlasiptv.net:88/live///3338.ts,Ex-yougoslavia
EXYU* TV 101 HD,http://iptv.atlasiptv.net:88/live///3260.ts,Ex-yougoslavia
EXYU* TV 5 HD islam,http://iptv.atlasiptv.net:88/live///3259.ts,Ex-yougoslavia
EXYU* TV Banovina,http://iptv.atlasiptv.net:88/live///3208.ts,Ex-yougoslavia
EXYU* TV Nova,http://iptv.atlasiptv.net:88/live///3238.ts,Ex-yougoslavia
EXYU* TV USK,http://iptv.atlasiptv.net:88/live///3261.ts,Ex-yougoslavia
EXYU* VIASAT NATURE,http://iptv.atlasiptv.net:88/live///3229.ts,Ex-yougoslavia
EXYU* Vijesti CG,http://iptv.atlasiptv.net:88/live///3280.ts,Ex-yougoslavia
EXYU* Z1,http://iptv.atlasiptv.net:88/live///3309.ts,Ex-yougoslavia
24 Kitchen NL,http://iptv.ndasat.com:88/live///2184.ts,Holland 
Animal Planet NL,http://iptv.atlasiptv.net:88/live///2215.ts,Holland 
AT5,http://iptv.ndasat.com:88/live///2188.ts,Holland 
Baby TV Ziggo,http://iptv.atlasiptv.net:88/live///2195.ts,Holland 
Boomerang NL,http://iptv.ndasat.com:88/live///2176.ts,Holland 
C&I NL,http://iptv.atlasiptv.net:88/live///2216.ts,Holland 
Cartoon Network NL,http://iptv.ndasat.com:88/live///2196.ts,Holland 
Comedy Cen Extra NL,http://iptv.ndasat.com:88/live///2186.ts,Holland 
Comedy Central NL,http://iptv.ndasat.com:88/live///2185.ts,Holland 
Discovery NL,http://iptv.ndasat.com:88/live///126.ts,Holland 
Disney Junior NL,http://iptv.ndasat.com:88/live///2178.ts,Holland 
Disney NL,http://iptv.ndasat.com:88/live///2177.ts,Holland 
EDE tv ,http://iptv.ndasat.com:88/live///2182.ts,Holland 
Eurosport1,http://iptv.atlasiptv.net:88/live///2220.ts,Holland 
Extreme Sports NL,http://iptv.atlasiptv.net:88/live///2222.ts,Holland 
Film1 Action,http://iptv.ndasat.com:88/live///1561.ts,Holland 
Film1 Comedy,http://iptv.ndasat.com:88/live///190.ts,Holland 
Film1 Drama,http://iptv.atlasiptv.net:88/live///2217.ts,Holland 
Film1 Family,http://iptv.atlasiptv.net:88/live///2218.ts,Holland 
Film1 Premier,http://iptv.ndasat.com:88/live///188.ts,Holland 
Film1 Sundance,http://iptv.ndasat.com:88/live///1560.ts,Holland 
Fox NL,http://iptv.ndasat.com:88/live///2172.ts,Holland 
Fox Sports 1,http://iptv.ndasat.com:88/live///122.ts,Holland 
Fox Sports 2,http://iptv.ndasat.com:88/live///123.ts,Holland 
Fox Sports 3,http://iptv.ndasat.com:88/live///124.ts,Holland 
Fox Sports 4,http://iptv.ndasat.com:88/live///1557.ts,Holland 
Fox Sports 5,http://iptv.ndasat.com:88/live///1558.ts,Holland 
Fox Sports 6,http://iptv.atlasiptv.net:88/live///2223.ts,Holland 
History NL,http://iptv.atlasiptv.net:88/live///2209.ts,Holland 
Investigation Discovery NL,http://iptv.atlasiptv.net:88/live///2214.ts,Holland 
L1 TV,http://iptv.atlasiptv.net:88/live///2210.ts,Holland 
MTV NL,http://iptv.atlasiptv.net:88/live///2210.ts,Holland 
N1 Njimegen ,http://iptv.atlasiptv.net:88/live///2212.ts,Holland 
Nat Geo Wild NL,http://iptv.atlasiptv.net:88/live///2213.ts,Holland 
Nat Geographique NL,http://iptv.atlasiptv.net:88/live///2211.ts,Holland 
Net5 tv,http://iptv.ndasat.com:88/live///2169.ts,Holland 
Nick Junior NL,http://iptv.ndasat.com:88/live///2181.ts,Holland 
Nickelodeon NL,http://iptv.ndasat.com:88/live///2180.ts,Holland 
NPO Cultura,http://iptv.atlasiptv.net:88/live///2200.ts,Holland 
NPO Politiek,http://iptv.atlasiptv.net:88/live///2202.ts,Holland 
NPO Zapp Xtra,http://iptv.atlasiptv.net:88/live///2201.ts,Holland 
NPO1,http://iptv.ndasat.com:88/live///584.ts,Holland 
NPO2,http://iptv.ndasat.com:88/live///583.ts,Holland 
NPO3,http://iptv.ndasat.com:88/live///582.ts,Holland 
Omroep Brabant,http://iptv.ndasat.com:88/live///2189.ts,Holland 
Omroep Flevoland,http://iptv.ndasat.com:88/live///2191.ts,Holland 
Omroep Fryslan,http://iptv.ndasat.com:88/live///2193.ts,Holland 
Omroep Gelderland,http://iptv.ndasat.com:88/live///2192.ts,Holland 
Omroep Venlo,http://iptv.ndasat.com:88/live///2194.ts,Holland 
Omroep West,http://iptv.atlasiptv.net:88/live///2206.ts,Holland 
Omroep Zeeland,http://iptv.ndasat.com:88/live///2190.ts,Holland 
ONS ,http://iptv.atlasiptv.net:88/live///2197.ts,Holland 
RTL Crime,http://iptv.ndasat.com:88/live///2171.ts,Holland 
RTL Lounge,http://iptv.ndasat.com:88/live///2173.ts,Holland 
RTL Z ,http://iptv.ndasat.com:88/live///2187.ts,Holland 
RTL4,http://iptv.ndasat.com:88/live///58.ts,Holland 
RTL5,http://iptv.ndasat.com:88/live///55.ts,Holland 
RTL7,http://iptv.ndasat.com:88/live///57.ts,Holland 
RTL8,http://iptv.ndasat.com:88/live///189.ts,Holland 
RTV Drenth,http://iptv.atlasiptv.net:88/live///2204.ts,Holland 
RTV Noord,http://iptv.atlasiptv.net:88/live///2205.ts,Holland 
RTV Oost,http://iptv.atlasiptv.net:88/live///2198.ts,Holland 
RTV West nl,http://iptv.ndasat.com:88/live///2179.ts,Holland 
SBS6,http://iptv.ndasat.com:88/live///125.ts,Holland 
SBS9,http://iptv.ndasat.com:88/live///3445.ts,Holland 
Sport1 Select HD,http://iptv.ndasat.com:88/live///54.ts,Holland 
Sport1 Voetbal,http://iptv.ndasat.com:88/live///56.ts,Holland 
TLC NL,http://iptv.ndasat.com:88/live///2183.ts,Holland 
Travel Channel NL,http://iptv.atlasiptv.net:88/live///2210.ts,Holland 
Tv Oranje,http://iptv.atlasiptv.net:88/live///2203.ts,Holland 
Tv Rijmond,http://iptv.ndasat.com:88/live///2175.ts,Holland 
Veronica/DisneyXD,http://iptv.ndasat.com:88/live///2170.ts,Holland 
Wos NL,http://iptv.atlasiptv.net:88/live///2224.ts,Holland 
Xite NL,http://iptv.atlasiptv.net:88/live///2210.ts,Holland 
Ziggo Sport Extra1,http://iptv.atlasiptv.net:88/live///2226.ts,Holland 
Ziggo Sport Extra2,http://iptv.atlasiptv.net:88/live///2227.ts,Holland 
Ziggo Sport Golf,http://iptv.atlasiptv.net:88/live///2228.ts,Holland 
Ziggo Sport Racing,http://iptv.atlasiptv.net:88/live///2225.ts,Holland 
01-RTK1,http://iptv.atlasiptv.net:88/live///4996.ts,Albania
02-RTK2,http://iptv.atlasiptv.net:88/live///4995.ts,Albania
03-RTK3,http://iptv.atlasiptv.net:88/live///4994.ts,Albania
04-RTK4,http://iptv.atlasiptv.net:88/live///4993.ts,Albania
05-RTV21,http://iptv.atlasiptv.net:88/live///4992.ts,Albania
06-RTV21+,http://iptv.atlasiptv.net:88/live///4991.ts,Albania
07-RTV21M,http://iptv.atlasiptv.net:88/live///4990.ts,Albania
08-RTV21Mix,http://iptv.atlasiptv.net:88/live///4989.ts,Albania
09-Klan TV HD,http://iptv.atlasiptv.net:88/live///4987.ts,Albania
10-KTV,http://iptv.atlasiptv.net:88/live///4985.ts,Albania
11-Klan Kosova,http://iptv.atlasiptv.net:88/live///4983.ts,Albania
12-Klan Plus,http://iptv.atlasiptv.net:88/live///4982.ts,Albania
13-Alsat M,http://iptv.atlasiptv.net:88/live///4980.ts,Albania
14-Top Channel,http://iptv.atlasiptv.net:88/live///4978.ts,Albania
15-Vizion Plus,http://iptv.atlasiptv.net:88/live///4976.ts,Albania
16-RTSH1,http://iptv.atlasiptv.net:88/live///4975.ts,Albania
